"","hsa_mir_135b","hsa_mir_190b","hsa_mir_224","hsa_mir_452","hsa_mir_577","hsa_mir_934","SCARNA6","SNORD93","DEPDC6","PA2G4P4","C7orf30","UBE2N","POU3F3","C1orf64","FAM177B","IQGAP1","FABP9","KRTAP3_1","MIR877","SEMA6B","LASS6_253782","C9orf116_138162","NFIL3_4783","MUM1L1_139221","RALGPS2_55103","PLA2G12A_81579","REPS2_9185","KCTD3_51133","SERPINB4_6318","KIAA1598_57698","MDP1_145553","IL20_50604","C9orf169_375791","BCAM_4059","INA_9118","KRT17_3872","HR_55806","UBE2U_148581","ANXA9_8416","TNFRSF10D_8793","FUT8_2530","CBX2_84733","ZNF799_90576","CPA4_51200","C5orf44_80006","METRN_79006","YBX1_4904","ACADSB_36","FLJ45983_399717","RAD50_10111","MED13L_23389","ADCY1_107","CHAD_1101","DLX5_1749","SLC7A8_23428","CYP4Z2P_163720","HRCT1_646962","HEXIM2_124790","SPIB_6689","CHRD_8646","RAP2A_5911","CAMKV_79012","RIPK4_54101","GPR3_2827","KCNK15_60598","SFRS12_140890","DAK_26007","SLC44A4_80736","HSD17B2_3294","FAM174B_400451","PLCG2_5336","PYY_5697","GALNT6_11226","MSN_4478","GPR139_124274","CNGA1_1259","CHRDL2_25884","C12orf66_144577","MYO5C_55930","SYNM_23336","BCL2_596","ZCCHC4_29063","IL32_9235","CBS_875","NDRG2_57447","RND3_390","BAIAP2L2_80115","MCCC2_64087","FRMPD2_143162","MFGE8_4240","PHKG1_5260","SCUBE2_57758","AMZ1_155185","C8orf47_203111","LBR_3930","PCDHB9_56127","CHST4_10164","KCTD6_200845","TGM5_9333","SAA2_6289"
"C7orf30",0.114529902698344,0.280793345749044,0.102552354175533,0.130767745575951,0.0469935334129087,0.297520084618868,0.185056946722461,0.0523495700696176,0.0480313615243478,0.234833714398219,0,0.0680126629779642,0.064019550723478,0.0330773083253585,0.147019414431936,0.123026487301204,0.0537705508795072,0.0436703545234824,0.172238185757482,0.036241667438004,0.0903869629448771,0.0768516050359974,0.0479911622720756,0.000750752511289999,0.0587215072999221,0.0209935636102748,0.0435244909464467,0.0284972130793875,0.0380638344474593,0.00212219994949849,0.00420846914683039,0.0727619977252866,0.00823747268390584,0.0141011517656913,0.0266686011431996,0.0594049606985512,0.0460624705771914,0.000216656771322466,0.108912867370221,0.00198847268858641,0.0738279562326305,0.000973123174677877,0.000176201658627262,0.0638525145413361,0.00268298096538484,0.0105855294812719,0.0357546134373079,0.0822888215722566,0.152114806261669,0.0109785855445444,0.00022118913155522,0.000197348339796159,0.0267691025009567,0.00221405499504353,0.0993839055372469,0.035169506564115,0.0987206463918245,0.00233845199415134,0.0114922120407329,0.0455249918424309,0.00539367935797105,0.000208153033344142,0.0260398410406622,0.0394087382519562,0.110957297329191,0.0179574140870152,0.0180170393351914,0.129616431246874,0.059971971597605,0.0651840913495495,0.085942599590435,0.0175177860615394,0.0451841328325627,0.0381271719115069,0.0248732275504867,0.0736634044536306,0.0163753736118344,0.00891620430171098,0.0393272422926438,0.050849877170154,0.0132627932709275,0.00352060661750617,0.00118733885349546,0.000208151334497237,0.00692229819493473,0.00254018459393917,0.0156550736224286,0.103406025624476,0.00416793964104822,0.0903036594417414,0.00702203626100124,0.107906382928622,0.000239508458531058,0.0455016159172148,0.0255012129656529,0.000786694195790385,0.0172751448032401,0.0732248073983984,0.0459809227440238,0.00299918045741741
"UBE2N",0.0891316395939418,0.229571285697972,0.0817668641812075,0.108363256445902,0.04311315440905,0.230418873689764,0.15449748124495,0.041787757443541,0.0402535822701604,0.18957104584143,0.0680126629779642,0,0.0521741221063327,0.0262312332912976,0.117982270322555,0.0943075753830038,0.0443867639823972,0.0345956359589761,0.139704671504262,0.029709344476916,0.0726542571501024,0.0615237957527875,0.0407997980271026,0.000570417386455517,0.0484365150865934,0.0177390699729702,0.0371342632305208,0.0221278702771608,0.0289982555809848,0.00165576965558623,0.00307456098365963,0.0576315290292274,0.00673980408285209,0.0118019980170232,0.0217507412860515,0.0464500283873543,0.0377073035178303,9.97343792016883e-05,0.0874070009839932,0.00145561842468866,0.0572394439114053,0.000853538367406164,0.000104779119726697,0.0501455052719018,0.00231596879511265,0.00865018457953078,0.028836514953474,0.0653641707569145,0.126380326077843,0.00889067377420181,0.000136086263425958,0.000118716235597534,0.0221243634225012,0.00176978322093906,0.0757114329014561,0.0271569505670985,0.0790336705859973,0.00174201217612738,0.010787755353275,0.0384747891296888,0.00446060036389499,0.000129161197114568,0.0203902409665541,0.031976627843511,0.0829952098048279,0.0143591867025939,0.0144406050246861,0.110210626348651,0.0488060712476142,0.0525696619521661,0.0710954614761322,0.0142974709399788,0.0353993018116972,0.0317204475329931,0.0205243618305062,0.0588439145104994,0.0131208317646776,0.00680496579467534,0.0303920696895189,0.0408455677320436,0.0108012815166494,0.0027225426542494,0.00108862865803114,0.00022136401836007,0.00508287899148942,0.00195277277314769,0.0132393008151639,0.0893754132435478,0.00329058180828666,0.0708174718717407,0.00610815463190657,0.0852392733149828,0.00014417770990184,0.0353728806426959,0.0195499180033824,0.00048988607688425,0.0134033951702503,0.058525900276667,0.0372335420993044,0.00257260561351121
"POU3F3",0.0900661517495452,0.21815538271568,0.0789007900456524,0.102470643907664,0.0383067556719887,0.220992013377216,0.144103850340052,0.0425381960426921,0.0401811749496815,0.178617239233024,0.064019550723478,0.0521741221063327,0,0.0258138019991559,0.116811249916397,0.0860033002076487,0.0415287015318297,0.0333090659703188,0.132827343154653,0.0295372593085008,0.0706743879192151,0.0610496196417255,0.0376476569395073,0.000517285216423773,0.0464603405464376,0.0163478082331549,0.0342624384242114,0.0203943204929224,0.0278727580872176,0.00153196321939862,0.00299158119791281,0.0554022174916266,0.00657736270353211,0.0113173062041364,0.0210431875697408,0.0445521854929035,0.0347786430493411,0.000141292486657698,0.086130322354243,0.00152169743401615,0.0540856324188298,0.000771224115802897,0.000111472163112198,0.0487320638802961,0.00213217671801814,0.00869208415977948,0.027395456071657,0.065106467324061,0.117125226617453,0.00839733593817,0.000142546490379336,0.000137441464706052,0.0212926503480582,0.00166205717319171,0.0747207588878935,0.0268966760622775,0.0750577655013593,0.00180448596782236,0.00970384080890263,0.0351715806803787,0.00439302924584137,0.000130194053414668,0.0195885104595655,0.0315276395246151,0.0806751336073666,0.0134805763971636,0.0138066460449067,0.103251477158792,0.0465140989825389,0.0502583421412059,0.06772095422599,0.0138896287566655,0.0346403744216648,0.0317755648498111,0.0194561228952796,0.0564404475672998,0.0124331480959734,0.00658121141881849,0.0298742881463929,0.0395736445762674,0.0101029449407425,0.00251168136803659,0.000996097459897544,0.000179179582000147,0.00531435728581668,0.00189395158076494,0.0121515638309104,0.0812163250027071,0.00324279671405328,0.0704439751820804,0.0056390155524891,0.0793151919421165,0.000125305077331502,0.0343890433334128,0.0192702404513829,0.000497672821147822,0.0126332821008667,0.0570466948745532,0.0366729798555722,0.00235112352106307
"C1orf64",0.049792208743287,0.126051756298917,0.0464992811245949,0.0564390781872169,0.0218998763836363,0.114745430888501,0.0844278408455726,0.0219786366648083,0.021197759635664,0.10962744311681,0.0330773083253585,0.0262312332912976,0.0258138019991559,0,0.061507002362493,0.0499071715932854,0.0245770735715973,0.0187192255402229,0.0703884663313968,0.0155114624954941,0.0388645488730464,0.0334858499542942,0.0208011384187276,0.000297234104159652,0.025429924661643,0.00943538997633468,0.0188180655641673,0.011893073380391,0.0156931366940759,0.000762642318173692,0.00165636655633374,0.031941000245134,0.00328272710290548,0.00650890479296445,0.0113238713601404,0.024443676196271,0.0202189470826204,8.48491700737011e-05,0.0455012625908787,0.000881815397976861,0.0312225520593352,0.000525141169986712,4.7121771630541e-05,0.0269011539423315,0.00123101488032418,0.00474856852434601,0.0155830803997328,0.0355615312101336,0.0629837257731154,0.00456220935041745,7.37367261914286e-05,9.3092942105794e-05,0.0118191985820132,0.000955036940989179,0.0415883370790085,0.0145417481592246,0.0403370010564815,0.00101140283128583,0.00605544810030874,0.0195874110825608,0.0023151005201561,6.73357718098131e-05,0.0107441611533887,0.0168463906164478,0.0447532285986468,0.00774333667928886,0.00746514983599698,0.061864615374901,0.0258442525260993,0.0283904522773297,0.0393582687296064,0.00738499947932214,0.0193668991507558,0.0171614700998463,0.0105908430496561,0.0290136850596705,0.00684662364818767,0.00333820473597058,0.0174558275082442,0.0219991147674359,0.0054926707257629,0.00150639424785574,0.000622548766514094,0.000120468764226119,0.00259089853374158,0.00104116178895677,0.00696181899509416,0.045131277970168,0.00178694733122847,0.0386512859380148,0.00313959898945284,0.048393820436644,8.62883890061701e-05,0.0185622277626018,0.0111308911192016,0.000260246063816131,0.0074028284528089,0.0331405797932243,0.0206944805924078,0.00140641312607098
"FAM177B",0.227798117625243,0.547284874245763,0.195151189735059,0.263970333406382,0.092269603648642,0.539818270080156,0.353255736823159,0.0905809601357919,0.0887070606825246,0.442921879830353,0.147019414431936,0.117982270322555,0.116811249916397,0.061507002362493,0,0.229088783334414,0.0995964501098188,0.0797897506011113,0.338399649445173,0.0678538975053192,0.171184455644819,0.145966702883359,0.0929947826158319,0.00132093519500026,0.11305538956196,0.0418616938727794,0.0889788934561426,0.0516376988781292,0.0705708441041072,0.00391991074149813,0.00713879314216735,0.136824797323051,0.016909907569054,0.0288368069292194,0.0489651394284454,0.10753327665856,0.0873199836849985,0.000389179269485672,0.214926689218473,0.00366540223172395,0.139181755852207,0.00251208741652894,0.000343364711697298,0.123980580513953,0.00559874883282709,0.0232885322152021,0.0705608131580208,0.170498341898516,0.289310055195235,0.0215969128604835,0.000419053434580977,0.000425755309903188,0.0523933451391688,0.00461901667931192,0.188507284026929,0.0692131154189778,0.181207012007173,0.00502952759651531,0.025209719065579,0.0854297151111659,0.0117581255890957,0.000355136926307115,0.0492305276377472,0.0748138679286944,0.205785125638794,0.0352209716730646,0.0347346500142729,0.247805085714034,0.111462644352972,0.123995280601278,0.171174534653261,0.0313732651100057,0.0849164719012071,0.0743524635658421,0.0490109839849228,0.139713047163502,0.0300983965437682,0.0156398397846428,0.0748748153582862,0.0966724980528145,0.026019866749068,0.00665613369696246,0.00247768716541502,0.000607892545388427,0.0137319081628407,0.00487338774591436,0.030098370064015,0.200173531520987,0.00977204927621043,0.169064281240131,0.0143728389789935,0.200018977695979,0.000346913161701154,0.0843345426763394,0.0506047512528956,0.00147498513831748,0.0334809341410285,0.141732141539564,0.0895053717749442,0.00627694472369164
"IQGAP1",0.183683744506205,0.417149797615076,0.151503131650579,0.200078118377164,0.0765571618465592,0.414571800951048,0.291225632427196,0.072541069987638,0.0696484714475332,0.328171864716135,0.123026487301204,0.0943075753830038,0.0860033002076487,0.0499071715932854,0.229088783334414,0,0.0788309222107777,0.0634978217057328,0.255703829390394,0.0558908075540855,0.12581287873776,0.115395270681293,0.0699065501418532,0.000979451758808577,0.0886836695166507,0.0309627248177491,0.067955851065831,0.040964333439229,0.0554444309551742,0.00373257411881006,0.00661428149642161,0.108450494453754,0.0117400798876842,0.0222922469017123,0.0383540135185285,0.0826048081572616,0.0648249860798254,0.000274995453810182,0.160735027436235,0.0028734423345331,0.114434584234263,0.00137472565419005,0.000280296912831709,0.0934049621562538,0.00420210317198402,0.0162790237688287,0.053475395933244,0.121150092151376,0.225167983385963,0.0161463107772435,0.00036582849402962,0.000268798337470114,0.0403300124208612,0.00334697320258846,0.142264075134274,0.0528800092574968,0.143770981803635,0.00335352409661621,0.0181754105740719,0.0681847366517504,0.00805956603421137,0.000210313891869992,0.0375315981607057,0.0567604236818637,0.16200817744143,0.0273447294792144,0.0267849746741414,0.189452584517395,0.0899376428719574,0.097272637401249,0.131538385835759,0.0253001603953129,0.0660824573404627,0.0559318338288283,0.0363753713285209,0.111212463650246,0.0247996511524629,0.0128949882562048,0.057445278771881,0.0723018452207775,0.0197528927947894,0.00571427926754129,0.00191459104204996,0.000197894992663646,0.00961726010318828,0.00352167303014907,0.0222747174278649,0.157638987674847,0.00673679149267957,0.13270164492545,0.0101085638557002,0.16010171785173,0.000355847315659813,0.066493548771231,0.0374929429046361,0.00105265860302199,0.0249041576281286,0.111708022275146,0.071956332041571,0.00456307944488639
"FABP9",0.0790273886218421,0.186042947979504,0.0662290038592302,0.0876165782134977,0.0334897547003476,0.200596939204652,0.127379722366329,0.0340779683860769,0.0327793754077463,0.160337000532202,0.0537705508795072,0.0443867639823972,0.0415287015318297,0.0245770735715973,0.0995964501098188,0.0788309222107777,0,0.0296549520336126,0.115247696283526,0.0258110613266662,0.0595815109640632,0.0530093319032324,0.0324029721831708,0.000412482239237968,0.0392335897345407,0.0141329918216288,0.0309271563295444,0.0180826044702132,0.0242858847106813,0.0013454104724035,0.00261763252189342,0.0511766294343501,0.00577228423835619,0.00989751593764094,0.0174907126703652,0.0410216545642109,0.0310869346048454,0.00013529647615248,0.0729398930867241,0.00139434826887672,0.0475311427682616,0.000699700348872159,8.00641569394252e-05,0.0408447422593508,0.00202042447768904,0.00770202209678474,0.0243889456043577,0.0571220760941921,0.0986258198048526,0.00739054366989862,0.000121748500627433,0.000101583154803481,0.0185702478610379,0.00147364439501965,0.0644824412730818,0.0224638799214866,0.0667711506676814,0.00166369655713088,0.00913763935275591,0.030414700132369,0.00395140932122692,8.83627337240106e-05,0.0177492524402072,0.0264859155434572,0.0724739495937603,0.0123569687759007,0.0121996452575411,0.0874811118604026,0.0409570794914267,0.0439335422432293,0.0599380574888993,0.0121255610430355,0.0306397114191513,0.0254396253400577,0.0168714471211479,0.0492826476743384,0.0107342264051756,0.0060173170556832,0.0262849526577961,0.0343744298682694,0.00821339077108674,0.00229031872527328,0.000980048708333701,0.00017200472714192,0.00455469523526381,0.0018073787099716,0.0112119604446687,0.0699195080000086,0.0028950383620687,0.0595693429562803,0.00481457534822061,0.0709577067236681,0.000114000694284663,0.0294762702938344,0.0180870544147591,0.000559066660771015,0.011630992269325,0.0521118286627408,0.0312880097907025,0.00219822852048312
"KRTAP3_1",0.0597933410769171,0.146284588400545,0.0577981969531013,0.0794928559354965,0.0286185018486674,0.14754261651774,0.106690221999967,0.0269648501012056,0.0261649749765851,0.129860154806418,0.0436703545234824,0.0345956359589761,0.0333090659703188,0.0187192255402229,0.0797897506011113,0.0634978217057328,0.0296549520336126,0,0.0876181022182041,0.0191243344822734,0.0484539501459831,0.0416973971451908,0.0260303720285359,0.000284191305532849,0.032477153463532,0.0113114894841878,0.0233018128874442,0.0141234972521679,0.019526050519518,0.00101879961651615,0.00203217010297294,0.0380764939354171,0.00414198580308344,0.00764817128628292,0.0130639820363316,0.0309372480532262,0.0239374209333766,7.80610006542668e-05,0.0573280959317228,0.00108599028052392,0.0382718010649654,0.000554500557538864,5.96794769702185e-05,0.0346116459338664,0.0014372253103621,0.00564672088703237,0.0188424705449473,0.0437011564863575,0.0771310537516505,0.00553892313711689,0.000106726683479586,7.22989053589951e-05,0.0142712507713495,0.00111896521884586,0.0509336376183125,0.0182724482389219,0.053955360653362,0.00123141337034331,0.00676194894790528,0.0233211422906607,0.00300338907893038,4.36889768348715e-05,0.0137217647009724,0.0213091204084324,0.0559891967942006,0.00972604433995293,0.00974102827468269,0.0699523225573255,0.0320168729876471,0.0341939264451607,0.0495375354022695,0.00946239222583209,0.0221836694730509,0.0211851558759361,0.0128102805331049,0.0404264582872796,0.0084292734500586,0.00444391470917119,0.0212697929592704,0.0269045598467712,0.0070162804340694,0.001892554806105,0.000865017910498663,6.69909108642822e-05,0.0034307058070969,0.00118087418486187,0.00818726646700667,0.0585370863860676,0.00214608343023581,0.0488831860979226,0.00410215491051333,0.0578033836899601,8.6088968502492e-05,0.0246945267627272,0.0137976490301247,0.000369053437611124,0.00896303534864264,0.0431765743005635,0.0256859892098281,0.0017658409245516
"MIR877",0.26033716801886,0.625979460924345,0.23839578038215,0.293400323201713,0.118048959747263,0.626819319643212,0.42551012395719,0.108862091739066,0.10141437676303,0.50828750022801,0.172238185757482,0.139704671504262,0.132827343154653,0.0703884663313968,0.338399649445173,0.255703829390394,0.115247696283526,0.0876181022182041,0,0.0774989031187619,0.203307395469558,0.177097068841638,0.103495765411071,0.00164286733484745,0.136112004458413,0.0472931227499029,0.101169990135924,0.0608523754255955,0.0813063078932809,0.00500883152829617,0.00897133035587861,0.15956015982403,0.0194235110440681,0.0317398229991209,0.0587031215381149,0.127306748523814,0.103017075825527,0.00044790275755161,0.236171010858288,0.00396448953079126,0.161905001621997,0.00212528897876415,0.000376953504908899,0.139171835211843,0.00519979171915356,0.0247297400144256,0.0781630282177247,0.186006848015324,0.3269215026963,0.0225671442131985,0.000326415532483461,0.000325842407091287,0.0620950260306299,0.00474444013624792,0.218757720291104,0.0801406552948462,0.215600201132429,0.00594709876257144,0.0250875286232753,0.104033492701361,0.0127251479826107,0.000401157189135852,0.0586367138677239,0.0910386001756703,0.230697993182429,0.0390597958007388,0.0407197253742955,0.296510044882967,0.132670404022611,0.147906123349157,0.199869576237731,0.0402304425242673,0.0990446357796829,0.0880286402427198,0.0581185566831241,0.163660496551576,0.0367731819170522,0.0174372299314609,0.0827074818847064,0.112817510000135,0.028588878955433,0.00706379637450359,0.00193726896460344,0.000636560969514388,0.01473323910039,0.0050696994566754,0.035457257342516,0.241645991917719,0.0101496815778714,0.199184298486993,0.013996691532431,0.238871430018518,0.000448525343140314,0.0977426769579462,0.0581806604343267,0.00168004785900237,0.0364432076868052,0.166986885257104,0.103585976414591,0.00575597181524944
"SEMA6B",0.0563688056482188,0.13429598686903,0.0474304530914515,0.0574538595267223,0.0232545368229322,0.135282443472598,0.0875325509236696,0.0237221030037169,0.0228242121059896,0.111340790128043,0.036241667438004,0.029709344476916,0.0295372593085008,0.0155114624954941,0.0678538975053192,0.0558908075540855,0.0258110613266662,0.0191243344822734,0.0774989031187619,0,0.0404387665738154,0.0376960327898179,0.022774631264809,0.000278536712473078,0.0272034463313039,0.0102442469554013,0.0207616957249121,0.0126690388631354,0.0171456871702885,0.00090180693471535,0.00182819779717013,0.0345111892153481,0.00394826465976344,0.00673321252738231,0.0127263233716765,0.026340536052243,0.0208026105122651,0.000101241690130422,0.05058806586264,0.00104049980421873,0.0345638094326064,0.000463288840997165,6.74464341547799e-05,0.0288562035723234,0.00132573949734266,0.00510752860723407,0.0177869510312083,0.0387758287784507,0.0730894994953088,0.00527127951984833,0.00010779508712008,8.43560025447382e-05,0.0123878127867891,0.00103593043295008,0.0452201965753138,0.0160342898751091,0.0442265693669169,0.00106048872578324,0.00594041765692329,0.0216586971308909,0.00261777429369663,8.31069109977066e-05,0.0118776828816817,0.0185036435114308,0.0531967449979814,0.00831405935440655,0.00812183689414283,0.0553451445321095,0.0271031769316611,0.0315183033078614,0.0402045764766205,0.00818000078287005,0.0213192736474738,0.0180419983977189,0.0118146265823835,0.0351632154419203,0.00723275323341007,0.00376489392568331,0.0180177305028036,0.0243592661568747,0.00621806328977649,0.00164472191654988,0.000654980800962797,0.000113789588845853,0.00296281065253589,0.00123160804613966,0.00750799805138015,0.0484013274367906,0.00194770846173992,0.0412578919177744,0.00312164048746884,0.049704101312913,0.000100218874022248,0.0199253713499119,0.0123455088085447,0.000311273894735236,0.00812868155972003,0.0346902702980622,0.0217443677783198,0.00149308461515381
"LASS6_253782",0.133396590859433,0.321213443688345,0.120085909529257,0.153785641471379,0.0549336219820567,0.32735706966473,0.234277803242558,0.0581905962430541,0.0558397182331469,0.295276438927591,0.0903869629448771,0.0726542571501024,0.0706743879192151,0.0388645488730464,0.171184455644819,0.12581287873776,0.0595815109640632,0.0484539501459831,0.203307395469558,0.0404387665738154,0,0.0926793216178127,0.0548058373133441,0.000623034172802843,0.0690247240292295,0.0237270820180264,0.0519424747738684,0.0304347837450677,0.0405670948132906,0.00181348980636457,0.00395025392049641,0.0815580995645614,0.00919285657876576,0.015348963790601,0.0288691485369727,0.0665787861593874,0.0535870588020055,0.000128512446956695,0.120175427628441,0.00217252153755665,0.0811535833586702,0.000995953950045058,0.000109489968412078,0.0716263417064868,0.00286416855082475,0.0122512023972655,0.0386605386338782,0.0941698645479052,0.16957372094842,0.0116039054650505,0.000140130848305633,0.000142689112745854,0.0300079815231593,0.00227220606752784,0.109394959280283,0.0380619323958674,0.108444989807985,0.00229724896912223,0.0143153542510771,0.0492149089341804,0.00604526902243242,0.000105625222119653,0.028750716076704,0.0443826815269917,0.121664920077171,0.0196113558250509,0.0191894543486565,0.154554553251036,0.066278675786529,0.0750839590806449,0.102282028294923,0.0187939571898422,0.0486579184690153,0.0457843894545283,0.0284816949929633,0.0817035761604377,0.017090178910529,0.00912533126804815,0.0450020024045275,0.0574462436711222,0.0145233189210166,0.00339918106585563,0.0015241809352565,0.000220755970333613,0.00768972757738016,0.00249571063173708,0.0170719823743561,0.122299340309242,0.00443359829840421,0.100973788512544,0.0083172135774552,0.116923093928536,0.000166242806418403,0.0496866868714297,0.0291609413845174,0.000665209662404958,0.0187487741785977,0.0849015549575257,0.0517693007283424,0.00341538429337204
"C9orf116_138162",0.118749492696703,0.289623513535933,0.104589776496447,0.136934637208893,0.047576722305635,0.286757680005094,0.204830185793589,0.0508325457572436,0.0491205437716608,0.271299668978932,0.0768516050359974,0.0615237957527875,0.0610496196417255,0.0334858499542942,0.145966702883359,0.115395270681293,0.0530093319032324,0.0416973971451908,0.177097068841638,0.0376960327898179,0.0926793216178127,0,0.0479750816304091,0.000512332075828954,0.0591436947253222,0.021575679952772,0.0448236329598484,0.0272230022948857,0.0364498289048888,0.00161391695081421,0.00320964712274385,0.071855150669555,0.00753117778871311,0.0139195016192676,0.0265285321933148,0.0555454835514512,0.0467296787079721,0.000159065169789393,0.108527166053684,0.00194610385244756,0.0691053686439613,0.00101846884848146,0.000114417036346043,0.0620032671434933,0.00275388939343711,0.0102834277385696,0.0351186118560369,0.0806305769115314,0.145755178192441,0.0102422327745121,0.000141570925120142,0.000124561475497096,0.0266521225181923,0.00209083229319506,0.0969528865181476,0.0340798378143505,0.102001899500499,0.0021103231485578,0.0129478636666973,0.0461808220452235,0.00524108389670485,0.000151750799205943,0.0255888419102347,0.0391151000657995,0.10638005417737,0.0177166146967231,0.0171072079168513,0.13517318657426,0.0601244440212595,0.0677198288358847,0.0889955282697985,0.017474107674494,0.0423935250130821,0.040701353362101,0.0261122178243812,0.0737608483368993,0.0149237477824893,0.00761424982892813,0.0385052958202978,0.0512513634459193,0.0129286552204721,0.00277120852102934,0.00130098504345132,0.000188048246407949,0.00627898555025521,0.00233549605828391,0.0152481189863919,0.10553580223437,0.00385474031446311,0.0933833505898963,0.00723507301859756,0.105637530911583,0.000116520999854933,0.0428224842794337,0.0247581693266653,0.000708330164450877,0.0161498748790976,0.0731412754221851,0.0459335208376777,0.00311014060234201
"NFIL3_4783",0.0724557318442432,0.173015031885916,0.0619826890283177,0.083459231489714,0.0338593293983685,0.172346035827272,0.127520203602892,0.029984820201254,0.0303117984513757,0.165263574058613,0.0479911622720756,0.0407997980271026,0.0376476569395073,0.0208011384187276,0.0929947826158319,0.0699065501418532,0.0324029721831708,0.0260303720285359,0.103495765411071,0.022774631264809,0.0548058373133441,0.0479750816304091,0,0.000295688897290565,0.0380250063045941,0.0138271810699021,0.0273400615319389,0.0164289882405798,0.0228943887613076,0.000931033769426165,0.00217490236132753,0.0434140899597036,0.00509508325390902,0.00922719123248512,0.0165050058698637,0.0348467495635835,0.0281792209318113,7.0337771614078e-05,0.0643572259496892,0.00115459544548282,0.0444505224350003,0.000609236009638305,5.88000211075329e-05,0.0388066870807864,0.00162776296619706,0.00674014153778226,0.0220750425766191,0.0484377840842782,0.0913609858354207,0.00677673838865277,8.0782200403495e-05,4.73213470444486e-05,0.0164522980775064,0.00133649929752208,0.0593474276965669,0.0211084059904266,0.0591261111969629,0.00131250416285348,0.00865119035604098,0.0276556510953976,0.00375738017119284,5.90304689364417e-05,0.0164573339598798,0.024147261826719,0.0648691038568307,0.0107527174259475,0.0108330728296638,0.0810203874857109,0.0369168880009342,0.0396199127840674,0.0562986359855895,0.0107076071731467,0.0266123477614626,0.0253933544137491,0.0155020632539528,0.0467723665217646,0.0101973366338726,0.00504117416560951,0.0249346046746949,0.0306079531336123,0.00843041642995098,0.00196745461217969,0.000908083400691783,0.000107793828413485,0.00410213844186299,0.00145559064957554,0.00989949265943801,0.0644260696609563,0.00247067173513234,0.0552998215685041,0.00443688870186171,0.0661164887809802,5.51505845332402e-05,0.0273774693092591,0.0156685565391483,0.000355486580118706,0.0103901826290917,0.0460332194784481,0.0295402406563981,0.0020892153044915
"MUM1L1_139221",0.00107208698920457,0.00222096196502739,0.000702097908341874,0.000922619595402072,0.000370038347951794,0.00205875269797577,0.000972672732072213,0.000428150378271445,0.000360336148078996,0.00155871657406082,0.000750752511289999,0.000570417386455517,0.000517285216423773,0.000297234104159652,0.00132093519500026,0.000979451758808577,0.000412482239237968,0.000284191305532849,0.00164286733484745,0.000278536712473078,0.000623034172802843,0.000512332075828954,0.000295688897290565,0,0.000332649440800486,0.000196903525740076,0.000291848150705654,0.000239528796058195,0.000261196135336931,6.48442339108502e-05,8.36843101778311e-05,0.000535218086327311,9.44506128762644e-05,0.000119324214513825,0.000232877268677626,0.00041592370543758,0.000347618719373485,1.21521963398094e-05,0.000759371295797689,5.72097037361196e-05,0.000488253643595434,3.15790772330498e-05,9.2501036414733e-06,0.000481338757430878,5.48646679628973e-05,0.000156724359212134,0.000261661552951353,0.000571654192835004,0.00136089160524212,0.000140734086901382,1.06941480530093e-05,9.52343000172724e-06,0.000234334259768232,5.24658804499505e-05,0.000643544250839492,0.000307272346775908,0.000584848758650545,7.18060500164275e-05,0.000102663602245793,0.000363891554243356,7.03733645257903e-05,1.2411209859827e-05,0.000185128263036192,0.000318546212809225,0.000643669776553398,0.000187464420995387,0.000185507283685204,0.000850735869607915,0.000479396845659931,0.000420423225620332,0.000492303972723444,0.000173765294977403,0.000336579954923779,0.000267306877278332,0.000189689892102894,0.00056212097621909,0.000167985076147899,0.000110604926741672,0.00025009454274223,0.00038367767013674,0.000116687896273184,7.23039862613385e-05,2.70240669560116e-05,1.38551429962151e-05,7.15264316960506e-05,6.06046835601129e-05,0.00017946492358936,0.000731875778104741,7.79221429884634e-05,0.000561773787450441,8.36644769308436e-05,0.000785198375192584,1.17727929616456e-05,0.000375908447890807,0.000197732093345067,3.26119224263445e-05,0.000181097382878675,0.000477343414627662,0.000286215940255005,4.70236357754539e-05
