"","hsa_mir_135b","hsa_mir_190b","hsa_mir_224","hsa_mir_452","hsa_mir_577","hsa_mir_934","ABCC11","ZFR","FXR1","CSAD","SNORA8","HIST1H1A","MXD3","BIN2","SNX10","TFF1","ZBTB43","RALB","LEMD2","RPL22L1","LOC727677","CCDC90B","CHI3L1","LOC145837","PA2G4P4","MIR877","C14orf72","FAM177B","SNORA18","REP15","IQCG","MIR1914","IAPP","LOC100130331","LOC100132215","MIR135B","NEURL2","FUT4","SCARNA6","KIAA0196","LOC440335","AGR3","TTC36","UBR2","GRPEL2","MLPH","LOC401127","SPP2","MIR647","TLR1","ARHGAP28","IGFALS","ENO1","MIR563","MIA","IL17RA","LRRC47","C3orf16","MIR1304","GOSR1","RFESD","MIR1280","UGT2B11","A2LD1","GPR37L1","WWP2","CTSA","CDH26","CMBL_134147","BCL11A_53335","AGR3_155465","FOXC1_2296","TFF3_7033","NAT1_9","C6orf97_80129","DEGS2_123099","AGR2_10551","GABRP_2568","GATA3_2625","PRR15_222171","GPR77_27202","SPDEF_25803","FLJ45983_399717","PPP1R14C_81706","ESR1_2099","ZMYND10_51364","THSD4_79875","MLPH_79083","VGLL1_51442","RGMA_56963","STAC_6769","KCNJ11_3767","TBC1D9_23158","FBP1_2203","DNALI1_7802","CT62_196993","FOXA1_3169","MID1_4281","ERBB4_2066","TFF1_7031"
"WWP2",0.0597021772323994,0.167482856322756,0.0555077426349857,0.0781282739826731,0.0469162604129564,0.170115977530198,0.0295317087762724,0.0220422663126822,0.026375552566472,0.031338890627106,0.0250158047733564,0.0270878506757859,0.0300610635585035,0.0250313802019428,0.0304334278617139,0.0355686181350812,0.0237980981784195,0.0350118316451368,0.0268562758837909,0.0226961480882768,0.0246443399367482,0.0321501142214994,0.0251692373709314,0.0413877828272729,0.0416253104882749,0.0289765908162983,0.0289534693287801,0.0261452826441284,0.0323954370407635,0.0441254175482116,0.0212139381012394,0.0279334625865495,0.0233292780487371,0.0266262869880219,0.0319429987809223,0.0252667889644549,0.0235948658651093,0.0253957161848053,0.0335538128731735,0.0357099400035552,0.0248617364193559,0.0370219075165068,0.0217533666600859,0.022117071361023,0.0270577889557434,0.0235241165831967,0.0254129588449713,0.0255358159350161,0.0260876988770409,0.0276938622847676,0.0254402805393691,0.0254092732458051,0.0258282495322715,0.03706106096101,0.0343192532552691,0.0343515950648661,0.0281284892336109,0.0234328323853644,0.0320750521261889,0.0250130578630394,0.0232918830419867,0.0340883807599703,0.0291368832203977,0.0223604002268885,0.0242006532044807,0,0.0249827898368244,0.0265924394148586,0.0541210959761732,0.0568777576995883,0.0632521682611967,0.0726980359032693,0.0498463441830233,0.0245546387030464,0.0373398729762144,0.0358132012485992,0.0537744086989081,0.0278363716357154,0.0671911463048174,0.0458908763778467,0.0228292433138268,0.0337482503723518,0.0359082489200772,0.0443169589246358,0.0776951600579069,0.0253699794453708,0.0445984980798439,0.0628228477047337,0.0378349023733436,0.0419147442510813,0.0336107024533832,0.0311057306148372,0.0306641937374587,0.0396860663296014,0.0225154171978893,0.0432285315524398,0.087139194579402,0.0326965303185357,0.0385458372976631,0.0371261718148615
"CTSA",0.061206342608692,0.170083023221486,0.057070258570757,0.0768472779641843,0.0469255579379297,0.161566078742149,0.0289683752521074,0.0215182532164089,0.0265194610534055,0.0309195952118143,0.0252877763477967,0.0276858085593752,0.0296073087333681,0.0240946161056157,0.0306176603602164,0.0351597105106539,0.0230783687383817,0.0350395612129848,0.0267024072961484,0.0231629694976634,0.0253615572558031,0.0316242430690588,0.025525361768455,0.0429567789260063,0.0426312075060833,0.0290468988790257,0.0287238569892728,0.025130091767719,0.0332213952345387,0.0440144492065791,0.0216646093595787,0.0273429175882099,0.0248614916391969,0.0274714416630036,0.0315095169125621,0.0244826856159343,0.0229559167776398,0.0254586321867352,0.0325006781044923,0.0349188112733132,0.0256922017768786,0.0368025829873183,0.0220055599419965,0.0224644919785338,0.0260928130985566,0.0235276483607581,0.0239927367339498,0.0256988820824207,0.0265678104968989,0.0268539311973675,0.0261806750637369,0.0252571509886475,0.0252512671806422,0.0375008430800519,0.0365259671999387,0.0330380946746522,0.026918812342771,0.0224948986123712,0.0322940604498097,0.0245588738344556,0.0225599464296498,0.0340614351258703,0.027866868600759,0.0223583267513331,0.0238981731273072,0.0249827898368244,0,0.0261535149932761,0.0555312132147855,0.0549129900050296,0.0630911334262388,0.0704645307374675,0.048726365161854,0.0237479619968142,0.037818982937718,0.0366150732027082,0.0518566041944578,0.0269857235020614,0.0652334817043038,0.0454721727691134,0.0233828699548787,0.0327512310642801,0.0356555471349021,0.0435597896993543,0.0779878452267338,0.0254263832367418,0.0463489552913814,0.0609897971383534,0.0376244479913043,0.0424361727309524,0.0323997770765667,0.0300807467308701,0.03057522083575,0.0392386992148824,0.0228669433885573,0.0443903456891371,0.0861845499978437,0.0323425350877596,0.0386992372863858,0.0386662836206902
"CDH26",0.0631348260234863,0.189191078037993,0.0617983936799734,0.0838390115009891,0.0479969914487008,0.177531871752261,0.0326201062637004,0.0240911362741526,0.0278307255230395,0.0325065130710667,0.0278449708315445,0.0292742641167562,0.0328864932966799,0.0265127268799368,0.0315308145720071,0.0392251478959161,0.0262638889284362,0.0377582637477043,0.0296412959639108,0.0234710810255182,0.0274356280959243,0.0332606737860346,0.0264489837880776,0.0460682383169937,0.0448349766411026,0.0318842481158672,0.0307092078747656,0.0270305716758109,0.03510932806006,0.0470030331122048,0.0224758220794335,0.030678052517187,0.0264516710480819,0.0295450218910636,0.0342675789682198,0.0271186538060521,0.0251726901724396,0.0287206630784053,0.0361154034162959,0.036556483706187,0.0275584776183129,0.0400471890791579,0.0237129864861636,0.0239270388041735,0.0298388951279631,0.0262180482319976,0.0259879842669603,0.0267945771809298,0.0289119686540811,0.0285202920340524,0.0267794073861525,0.0265506284923709,0.0277513990280851,0.0411491921383075,0.0388133299920258,0.037380222609737,0.0303450290455106,0.0252461272875794,0.0341217558126434,0.0271773348001915,0.0246206047938299,0.0366064273101095,0.0311673725878441,0.024925615507248,0.0265706235820204,0.0265924394148586,0.0261535149932761,0,0.0596284693409105,0.0609446573704252,0.0689345454183014,0.0755106701034212,0.0531073710142574,0.0263000108123156,0.0408733771960779,0.0410716761207233,0.056317692310693,0.0292295237497533,0.0729978356137136,0.0498181607990824,0.0241344720731073,0.0358338048501747,0.0387569143172106,0.0450039811671048,0.0834833531011763,0.0279982943921867,0.0487053495256685,0.0650401360912332,0.0399607310744126,0.0433960931832425,0.0349079323496179,0.0332307242106901,0.0330049212587195,0.0429582763950796,0.0255210069962504,0.0480066098617256,0.0994550441930492,0.0361429968136486,0.0420229908959772,0.0412827862980382
"CMBL_134147",0.141842168095849,0.36773094961771,0.132352611631023,0.174623287146402,0.100937134505257,0.356770702642653,0.064182169054933,0.0501103014148217,0.0574113253333072,0.0657519118938973,0.055596195592036,0.0607065738799243,0.0661215335706718,0.0540305548476905,0.0678157558295296,0.0794430981229663,0.0530558278354372,0.0786041486154879,0.0580395587534056,0.0489593187246892,0.056832346105925,0.0685366369639146,0.0553390133630539,0.094322988157256,0.0940093030781582,0.0635915723756024,0.0661464639785793,0.0575248459337257,0.0709632339635921,0.0953026812827243,0.0495804502477195,0.0605011894531498,0.0524783445241797,0.0614009524519418,0.0704614847589909,0.0534831474832669,0.0511114806657668,0.0557146546155735,0.0718781134182271,0.0772955751944597,0.056667350256697,0.082506541854448,0.0475250100181382,0.0503294389681435,0.0604369591806069,0.052538792721436,0.0554491613899763,0.0578268072488599,0.0608401958196288,0.0598092075670583,0.0577976715575251,0.0551845466461065,0.057140627640418,0.0841049975172443,0.0829299947176968,0.0738405499537967,0.062315326095546,0.0492959380012886,0.0693426511785759,0.0554946140572835,0.0493869286874233,0.0740149853791369,0.0599659359212086,0.0519776092564197,0.0535804898874242,0.0541210959761732,0.0555312132147855,0.0596284693409105,0,0.115820386495455,0.141105855307191,0.154833401476177,0.112053048668969,0.0520359773328547,0.084756960759151,0.0803547359040696,0.116201886814781,0.0583962546545762,0.148889566836109,0.0983660217295956,0.0489493319639126,0.0726617609282507,0.0772043114330177,0.0942228024869973,0.171190982322051,0.0565058437592582,0.0968656697273346,0.132413870196769,0.0775488520079206,0.0889836253765294,0.0707513719652788,0.0671449403282646,0.0652373289449385,0.0865389712256378,0.0488159548059053,0.0974592300354858,0.196877271794988,0.0733656785977158,0.0855222165221877,0.0855434537798298
"BCL11A_53335",0.133704789737233,0.384878020607239,0.125279309633402,0.170224846785584,0.103217430085586,0.37342086887209,0.066511381090336,0.050258941405392,0.0566068796872229,0.0661362886541513,0.057487915250679,0.0597390245429265,0.0676522676202287,0.057673030624944,0.0684124923950319,0.0779667360979367,0.0545298926867976,0.0804703025604113,0.0611878204117043,0.0499428463993501,0.0565566964270212,0.0711267329777016,0.0559333586967089,0.0954040092006488,0.0943721091067002,0.0638644349721943,0.0642994893697788,0.055938312716964,0.0743261781096818,0.101094429326837,0.0477676896737825,0.0623568284031627,0.0529923861144454,0.061750156730775,0.0722749697872102,0.057355744993795,0.0529817123878416,0.0569910331193309,0.0735737882811544,0.0753903160677303,0.054977460207397,0.0821359196648524,0.0496542897994615,0.0507601980990149,0.0618370390346002,0.0541351496813903,0.0531119698611687,0.0572616701032875,0.0619344110288726,0.0589897674584176,0.0587737340975076,0.0559523709681508,0.0578037181918389,0.0840758702282818,0.0830680407214254,0.0781267956769322,0.0643668072190929,0.0521435266181033,0.0711395411863663,0.0548744121620646,0.0532059958787955,0.0765227791397346,0.0615846167401544,0.0515173430511765,0.053146435748694,0.0568777576995883,0.0549129900050296,0.0609446573704252,0.115820386495455,0,0.13669131079173,0.161275903972482,0.111240689286344,0.0532147746173402,0.0839864458098729,0.0810893423020941,0.116081087950575,0.0588689398871371,0.154308988074045,0.096847532623523,0.0503063171085239,0.0729128492359491,0.0802668931024002,0.0937269696253293,0.175934486428787,0.0587857937672483,0.0990935988730185,0.132768425757056,0.0835594412646587,0.0894448144269456,0.07253703787223,0.0695439559610044,0.0691754643822687,0.086731398337755,0.0536419459238158,0.10010134612626,0.18752095769387,0.0725787795521764,0.0861128950720706,0.0863699986852755
"AGR3_155465",0.148989455700405,0.439346423713803,0.150002011924516,0.198874562886689,0.113134116691441,0.434722180169095,0.0745164343521219,0.0588466757342397,0.0675312224951028,0.0793697459646643,0.0646472067393058,0.073191890608271,0.0752568132377468,0.0628232464086824,0.076131556515228,0.0900394210589311,0.0639822529623203,0.0872457555390093,0.0710507780660736,0.0559906877937513,0.0660264913779227,0.0840192433401764,0.0646898060685182,0.11185812495735,0.10789019966268,0.0762635191994209,0.0754132599001644,0.0671680959223305,0.0864015565197838,0.114908428374125,0.0569164420759461,0.0704927059514635,0.0608097567779695,0.069748790996158,0.0848776029269614,0.0623266347279756,0.0602658619946951,0.0677599722538048,0.0871077437482561,0.0878294007950692,0.0654191685451717,0.095034236383661,0.0580934548816964,0.0591867427923225,0.0703515759459097,0.0617385801889956,0.0662369074539026,0.0662095564254038,0.0676792494566467,0.0679009683579687,0.067027757676908,0.0630545129103224,0.0655777249073531,0.0955116125096323,0.0944624326999712,0.0901801721090845,0.0721675800878233,0.0580245040130306,0.0843870232206849,0.0643069144701309,0.0577269208359456,0.0863220524759973,0.0765258460233044,0.0606456917573334,0.0616175362069723,0.0632521682611967,0.0630911334262388,0.0689345454183014,0.141105855307191,0.13669131079173,0,0.175648145940543,0.130297738514955,0.0604874558399889,0.0985033740357783,0.0925497775688028,0.134585816575645,0.0675409505781823,0.171792655214111,0.113868679663856,0.0602054634896996,0.0865483616300792,0.0923452704282592,0.110148782712238,0.193743847006909,0.0641055328020511,0.115738072883345,0.152729229612829,0.0927217908626312,0.104182334507528,0.0850972417377376,0.0768996499645965,0.0776288320316501,0.0988486559412933,0.0598877991073387,0.113588373682043,0.226039777034529,0.0853950710366433,0.100423285422889,0.10103775073582
"FOXC1_2296",0.17821975271809,0.474317873544398,0.168846524816433,0.224919877647016,0.144703464397141,0.488349146908723,0.0870852115991284,0.065881635073506,0.0777132321474559,0.0860107980834537,0.0746870908956294,0.0801634643228264,0.087914596150537,0.0735530745697745,0.0852229825945512,0.105067735800906,0.0692823786964115,0.0997600160729329,0.0799953932411031,0.0672488554392488,0.0744922363132315,0.0953987667560403,0.0715713469672461,0.123355182070768,0.116973465085125,0.0884227118744912,0.0860982728305646,0.0742708260766704,0.0938134817704935,0.125411204790966,0.0616565205358996,0.0817718461266059,0.0698055693664134,0.0777108477281611,0.08897304629392,0.0743785039572658,0.0692192774389479,0.0728218689737863,0.09914350469151,0.103982641526191,0.0718503571464174,0.111314239071663,0.0658428377201832,0.0660550387617868,0.0803743075730929,0.0673542828901249,0.0731780830250352,0.0775584515216438,0.0796656702384499,0.0761526093759357,0.0738364891726558,0.0729525637712747,0.0772986873419015,0.110225410059554,0.106118007971125,0.101335714223115,0.0787211298861044,0.0684342575699553,0.0919748482103991,0.0730339650764018,0.0648554357898834,0.098873724598255,0.0836372794670048,0.0668727244293125,0.0677178647856478,0.0726980359032693,0.0704645307374675,0.0755106701034212,0.154833401476177,0.161275903972482,0.175648145940543,0,0.14518299158695,0.0692427802317867,0.106955019104859,0.104539197736306,0.148136012871362,0.0751625328478211,0.188373337159331,0.125651560188363,0.0626635571385735,0.0915818942212674,0.100647107775996,0.123363251553663,0.219681197403166,0.0729234466682225,0.132282427150076,0.170007518108198,0.101866869465255,0.119564467284939,0.0946787492906352,0.0912628791184802,0.0903653862849215,0.115440262867068,0.0669278311251729,0.125648904721979,0.24780502859848,0.093368168861144,0.114714191688774,0.106221120329668
"TFF3_7033",0.124009541688432,0.340976619527761,0.118902724733941,0.157760966821369,0.0903436752468508,0.341491748041756,0.0572480814876352,0.0461240754022615,0.0518442334664199,0.0591017110827858,0.0507371874776124,0.0555704549939748,0.0615582037514003,0.051133523109506,0.0611744435034213,0.0711662062863451,0.0492117992227481,0.0717326344761302,0.0566564341835158,0.0463782738269469,0.0537878314886299,0.0651824774376032,0.0505961357346366,0.0897207600735604,0.0826730718933134,0.061851679244907,0.0584741306852007,0.0523274779431974,0.0671912637796786,0.0898280421414545,0.045013314250754,0.0560117281819144,0.0487729953132437,0.0566042436641842,0.0658030007694519,0.052938819198639,0.0485805258346399,0.0545188459483673,0.0671392968726233,0.0693680394272865,0.0521977479379963,0.0759525696127522,0.0450897573935591,0.0476894670552857,0.0563355457467219,0.0480207713551971,0.0516596059356466,0.0524526875258222,0.0537952024315438,0.0551218117030281,0.0530030775840041,0.0492279956847081,0.053064350276425,0.0766077603035736,0.0715032447310505,0.0704263907683302,0.0536158442735734,0.0464695251013693,0.0665047044741083,0.0486944535869592,0.0463536780301716,0.0673705535305094,0.0585191451757421,0.0469148464475935,0.0473256103087544,0.0498463441830233,0.048726365161854,0.0531073710142574,0.112053048668969,0.111240689286344,0.130297738514955,0.14518299158695,0,0.0485323566285297,0.0779897796827971,0.0741396011886253,0.105856028155677,0.0555462666084026,0.134405062929114,0.0899861765836459,0.0453558153722909,0.0680396287682639,0.0707131711225906,0.0867227141977969,0.158980798737937,0.0532328755119943,0.093899233981815,0.118561553410298,0.0725722033417009,0.0841180292653563,0.0684931243043886,0.0633308076504426,0.0615445509130871,0.0804452170383538,0.045943697042063,0.0930497161647041,0.169298928193731,0.0666769214604387,0.0780706774841366,0.0809367904118125
"NAT1_9",0.060197433643199,0.169994076704791,0.0545631563102737,0.075212049574316,0.0437670484386727,0.161842889520093,0.0277730205192423,0.0216261090721257,0.0247483349077261,0.0293212847393521,0.0252500653478235,0.0268042365817442,0.0289719967270392,0.02395082668863,0.0289645537046921,0.0355802504327744,0.0237576406609164,0.0340395267712709,0.0277106490613047,0.0215076986131759,0.0242300087129327,0.0323380293383987,0.0234468298712922,0.0423435927428791,0.0410528173063965,0.029506084635884,0.0282504549414628,0.024326519056859,0.0318562557421534,0.0434922249689118,0.0212627424632481,0.0280089682627452,0.0237684804838258,0.0275305874858237,0.0307802437270984,0.024379229873597,0.0231231281748226,0.0250391256595939,0.0323649653752856,0.0344323683177729,0.0244344446432383,0.035523230897029,0.0211438601174707,0.0226874484810485,0.0264559381332704,0.0234355715855524,0.024960187102326,0.0249068491144655,0.0257587748355336,0.0259036950284378,0.0251786979982836,0.025039810583719,0.0246340773577902,0.037526161981347,0.0345738233676017,0.0331356898126436,0.0268416112867534,0.0226468584256852,0.0317079041037353,0.0252569454996391,0.0217228072596465,0.0343367115590515,0.0283312636938152,0.0221054925308571,0.0230890562057698,0.0245546387030464,0.0237479619968142,0.0263000108123156,0.0520359773328547,0.0532147746173402,0.0604874558399889,0.0692427802317867,0.0485323566285297,0,0.0366950253156103,0.0349898201277758,0.0523272713552368,0.0259428121883121,0.0655315951920133,0.0443133152685573,0.0222939127541566,0.0318844894440592,0.0347156102162641,0.0422695087132788,0.0733663081027078,0.0243780403232976,0.0451262323670857,0.0581778713824518,0.0349906901219023,0.0414619209264476,0.0318983444598376,0.0306592299790813,0.0297848025028171,0.0375248441618733,0.0232965608218662,0.0440664842555521,0.0858154057330678,0.0332802735305811,0.0376843054381029,0.0369350900943819
"C6orf97_80129",0.0916723646037664,0.256979833646627,0.0889496445838261,0.120899570206495,0.0690223253679019,0.257060063093103,0.0464529468461742,0.0343187603141626,0.0392085692405815,0.0451099175922841,0.038653854710032,0.041843150686231,0.043581856019649,0.0372730324980649,0.0451467256879156,0.0549802342918306,0.0381027607775514,0.0535296243384979,0.0433719686943815,0.0351581274772324,0.0393529508115282,0.0479616310083918,0.0377475270586625,0.0659790779375139,0.0656688129851098,0.0465644799508858,0.0436434999828687,0.039349770017968,0.0504431870610455,0.0673766513092806,0.0330179534550197,0.0444498444073966,0.0374889320675819,0.0410642785305652,0.0485520133576067,0.0386778100597315,0.0359411956524768,0.0409669655518948,0.0513613764882417,0.0532751555350181,0.0386530679796855,0.056211223934203,0.033219696575212,0.0346259460837878,0.0429177059383707,0.0366726011069754,0.0388359799658339,0.0388862207484915,0.0415182687989334,0.0406474978845783,0.0376311745718552,0.037384947468202,0.0394213181088044,0.0570829553385378,0.0554315544433095,0.0522940509485124,0.0423278810559998,0.033499863960408,0.0501332390989356,0.0388137982025185,0.0346365516829179,0.0519049086437831,0.0437156606881179,0.0359141203031623,0.0368645058027314,0.0373398729762144,0.037818982937718,0.0408733771960779,0.084756960759151,0.0839864458098729,0.0985033740357783,0.106955019104859,0.0779897796827971,0.0366950253156103,0,0.0568627768780176,0.0805848539612652,0.0413548104399696,0.102882418163642,0.0694793861357998,0.0358235611154642,0.0497832615110806,0.053643865351463,0.0661379655430579,0.116452086384239,0.0371969250385697,0.0689947515096159,0.0925055486730766,0.0569557126989447,0.06251368900147,0.0486822589331125,0.0481586769812677,0.0470366004279664,0.0613935954770205,0.0347525293649603,0.0693306245012404,0.130695708348641,0.0499394264800842,0.0620037218149188,0.0596854627429735
